#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="treePrior" ntaxa="30" spec="gammaspike.tree.BirthDeathStubSimulator">
#        <parameter id="r0" lower="0.0" name="r0" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#        <parameter id="RealParameter" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.0</parameter>
#        <parameter id="lambda" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <tree id="tree" spec="beast.base.evolution.tree.Tree">
#            <taxonset id="TaxonSet">
#            </taxonset>
#        </tree>
#    </distribution>
#    <prior id="Prior" name="distribution" x="@lambda">
#        <LogNormal id="LogNormalDistributionModel" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant" spec="beast.base.core.Function$Constant" value="10.0"/>
#            <S id="Function$Constant1" spec="beast.base.core.Function$Constant" value="0.5"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior1" name="distribution" x="@r0">
#        <LogNormal id="LogNormalDistributionModel1" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant2" spec="beast.base.core.Function$Constant" value="4.0"/>
#            <S id="Function$Constant3" spec="beast.base.core.Function$Constant" value="0.5"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior2" name="distribution">
#        <parameter id="omega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <LogNormal id="LogNormalDistributionModel2" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant4" spec="beast.base.core.Function$Constant" value="1.0"/>
#            <S id="Function$Constant5" spec="beast.base.core.Function$Constant" value="1.0"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior3" name="distribution">
#        <parameter id="gammaShape" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <Exponential id="Exponential" name="distr">
#            <mean id="Function$Constant6" spec="beast.base.core.Function$Constant" value="1.0"/>
#        </Exponential>
#    </prior>
#    <prior id="Prior4" name="distribution">
#        <parameter dimension="61" id="frequencies.codon" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.01639344</parameter>
#        <Dirichlet id="Dirichlet" name="distr">
#            <alpha id="Function$Constant7" spec="beast.base.core.Function$Constant" value="2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior5" name="distribution">
#        <parameter dimension="6" id="rates.codon.1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet1" name="distr">
#            <alpha id="Function$Constant8" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior6" name="distribution">
#        <parameter dimension="6" id="rates.codon.2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet2" name="distr">
#            <alpha id="Function$Constant9" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior7" name="distribution">
#        <parameter dimension="6" id="rates.codon.3" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet3" name="distr">
#            <alpha id="Function$Constant10" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#</input>
#
Sample	lambda	r0	branchRates.1	branchRates.2	branchRates.3	branchRates.4	branchRates.5	branchRates.6	branchRates.7	branchRates.8	branchRates.9	branchRates.10	branchRates.11	branchRates.12	branchRates.13	branchRates.14	branchRates.15	branchRates.16	branchRates.17	branchRates.18	branchRates.19	branchRates.20	branchRates.21	branchRates.22	branchRates.23	branchRates.24	branchRates.25	branchRates.26	branchRates.27	branchRates.28	branchRates.29	branchRates.30	branchRates.31	branchRates.32	branchRates.33	branchRates.34	branchRates.35	branchRates.36	branchRates.37	branchRates.38	branchRates.39	branchRates.40	branchRates.41	branchRates.42	branchRates.43	branchRates.44	branchRates.45	branchRates.46	branchRates.47	branchRates.48	branchRates.49	branchRates.50	branchRates.51	branchRates.52	branchRates.53	branchRates.54	branchRates.55	branchRates.56	branchRates.57	branchRates.58	branchRates.59	clockSD	gammaShape	rates.codon.1.1	rates.codon.1.2	rates.codon.1.3	rates.codon.1.4	rates.codon.1.5	rates.codon.1.6	rates.codon.2.1	rates.codon.2.2	rates.codon.2.3	rates.codon.2.4	rates.codon.2.5	rates.codon.2.6	rates.codon.3.1	rates.codon.3.2	rates.codon.3.3	rates.codon.3.4	rates.codon.3.5	rates.codon.3.6	frequencies.codon.1	frequencies.codon.2	frequencies.codon.3	frequencies.codon.4	frequencies.codon.5	frequencies.codon.6	frequencies.codon.7	frequencies.codon.8	frequencies.codon.9	frequencies.codon.10	frequencies.codon.11	frequencies.codon.12	frequencies.codon.13	frequencies.codon.14	frequencies.codon.15	frequencies.codon.16	frequencies.codon.17	frequencies.codon.18	frequencies.codon.19	frequencies.codon.20	frequencies.codon.21	frequencies.codon.22	frequencies.codon.23	frequencies.codon.24	frequencies.codon.25	frequencies.codon.26	frequencies.codon.27	frequencies.codon.28	frequencies.codon.29	frequencies.codon.30	frequencies.codon.31	frequencies.codon.32	frequencies.codon.33	frequencies.codon.34	frequencies.codon.35	frequencies.codon.36	frequencies.codon.37	frequencies.codon.38	frequencies.codon.39	frequencies.codon.40	frequencies.codon.41	frequencies.codon.42	frequencies.codon.43	frequencies.codon.44	frequencies.codon.45	frequencies.codon.46	frequencies.codon.47	frequencies.codon.48	frequencies.codon.49	frequencies.codon.50	frequencies.codon.51	frequencies.codon.52	frequencies.codon.53	frequencies.codon.54	frequencies.codon.55	frequencies.codon.56	frequencies.codon.57	frequencies.codon.58	frequencies.codon.59	frequencies.codon.60	frequencies.codon.61	omega	tree.height	tree.treeLength
10	6.284743394875727	2.6041777284557153	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.081234181550362	0.18275042693634214	0.4009960650462187	0.03935734554696585	0.01837374550241651	0.1243702687050456	0.2341521482630111	0.07515844257463916	0.1978846020549464	0.13729624579719485	0.19135876220519	0.31880093597868675	0.0795010113893429	0.14164934164116455	0.6484820562981848	0.03612734921473591	0.06957327745604236	0.10221605352944375	0.0019519218604285324	0.011736013216128332	0.01348102695738542	0.026145532759049885	0.009221092473075	0.035953905093033645	0.010997886403210234	0.0010670901866574039	0.0036796702280675886	0.007937763285295338	0.01163600444660871	0.016025090048504876	0.008937469524084177	0.016649154094774306	0.030581592967382828	0.009142827785430116	0.009702692200412396	0.01328041582186084	0.006444515853123271	0.012659713539267875	0.027221142820666577	0.04058821816562932	0.004009623584940096	0.006541173579631967	0.015831605226271726	0.025283601752489088	0.030830425646449052	0.0073449988658186435	0.023059107115692628	0.007920008960799441	0.007593609182637665	0.01903792656265116	0.00905140470911755	0.007110448908000399	0.003099120542833582	0.031014982939824718	0.020793281766609134	0.012365430657371907	0.017317106950985952	0.03749979414196805	0.012819891182481004	0.017965027646384454	0.022698376458539275	0.013366687269502575	0.004644603349910809	0.022878342200781897	0.009733838062031422	0.030834889332153823	0.009232628746255968	0.001540303673825135	0.017078472903710857	0.01481480173097845	0.029475240916746914	0.02331610049021093	0.02232080659666027	0.01690671389527701	0.028553361928803797	0.04774695124828721	0.006484623657989938	0.006571866478387206	0.027666438168968712	0.0045575650983716385	0.7801182269188517	0.41491379286487073	3.722607897990486
11	4.620406591400333	5.0617706624078025	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.6960402167014071	0.04528476102445766	0.4152030304369878	2.689495063927921E-4	0.08123386806521284	0.31021104257412563	0.1477983483928233	0.03755960376401097	0.3430059297165387	0.01286995905703791	0.06128174110242931	0.5351816568647806	0.010101109495202529	0.09944814115568397	0.2831097045663046	0.08831559398173602	0.007896818387814308	0.5089161478197651	0.012313594088696127	0.012222349293526691	0.02510259466400706	0.02427943830626915	0.03582028441080093	0.034599302742455554	0.008949693722637717	0.0068350306461735216	0.012264655262378302	0.012833332173490985	0.0052602723788279385	0.020721585218050224	0.011906665865723129	0.027766378030588124	0.00937664355656011	0.010034958061219061	0.009986520046779118	0.01120130276621932	0.015032702563079385	0.012422893268167423	0.036572838144923195	0.00961348307993698	0.013098119553293826	0.016787826254688894	0.009994616195619595	0.011188539314555324	0.007938636372797011	0.0039605567569317955	0.03374345707296681	0.009946140130920052	0.018706034795356933	0.0020048895888390653	0.0242103656851699	0.04235654913500277	0.011974492186878464	0.014663924043058631	0.020210662267984607	0.012212448991935958	0.003700176853247205	0.022623879007227326	0.004823886376980272	0.026871820393176083	0.026538070915922442	0.0132689543561542	0.003930142153367232	0.006467762144247717	0.013275173697801292	0.03960604974033385	0.006323303450306025	0.03797435466499334	0.01190191626854598	0.024638492863231193	0.028755859914798895	0.020032981273101675	0.0028097681347094986	0.007752011824110585	0.015934148253866343	0.006478095146027447	0.020727498107850396	0.024577364007605594	0.005032182721610838	0.020155925182971005	0.16792594525398852	1.0888089153916227	10.323646758109858
12	11.735215118067082	3.075511760993672	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.3050638960297434	0.09899973531537389	0.2248801463060616	0.018384254945189932	0.08943855275014902	0.5380590822353774	0.03023822844784824	0.13791090259456404	0.30122791256755155	0.11279776742144282	0.008068789549367234	0.39376046212584365	0.04623416574123081	0.16279575311944225	0.3141750595309849	0.09162132860289965	0.0821175461894849	0.27154284187796945	0.07774747067921899	0.02712105679460358	0.012566056190393393	0.0077450514403389036	0.03535445690833423	0.013535096549641273	0.007878270868455989	0.012647878239450044	0.011038628105714685	0.020131095875712057	0.005921330770210935	0.04261730203231604	0.015143806807569238	0.014455443728555435	0.013841056308944345	0.009977510503398592	0.006042155072925695	0.0045462630304259665	0.03051304200200361	0.001958513758953285	0.035432234580535585	0.02194690412608309	0.0030906414266929773	0.009433639656072782	0.006931398883245054	0.03163947868266299	0.04316722624606005	0.043509639502443964	0.004236305149084088	0.014759215311342567	0.019223300315708243	0.007347667217344435	0.016001515820639644	0.016831252076012503	0.03624283664962895	0.011850470902836205	0.021458199563241347	0.022059258942995916	0.017972862741659424	0.015193379297404564	0.008512257612430909	0.0042449802650242575	0.010645622581843824	0.011889698645377455	0.01483094202511315	0.014073531378851303	0.003318211482667335	0.02259711487094963	0.033989597211586633	0.014041814314691545	0.029057882481258172	0.00434074951705895	0.02186363148245961	0.00850574680657863	0.031092549505860167	0.016246739501500213	0.012313904985896401	0.005183029854047177	0.005279806863715484	0.005354937034107337	0.012677491278702628	0.01857831822063769	0.27127543244294955	0.34515789873544894	2.4016207822250193
13	17.429041738108918	3.585094294739502	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.6078322425614615	0.13273585398576535	0.21352141411468575	0.08902607420686098	0.1871929387217107	0.3332271799643062	0.044296539006671076	0.03067038703809357	0.2558942665846205	0.07085111063571349	0.07375218211458451	0.5602770944185457	0.008554959208442297	0.01661764017418908	0.4847729278722188	0.05371107550154985	0.030304809421423554	0.3433204653187804	0.07127308171183848	0.01459869939309412	0.002483876520967099	0.010851673994189933	0.03846136162200179	0.021486536337376707	0.02099608313249079	0.005145494104745015	0.002350794530675039	0.005321978246759781	0.018194090689197653	0.0010905115847605312	0.018797507273742683	0.02187966286023923	0.020688776332580695	0.04903784123006703	0.019841083454478967	0.006147640851669876	0.0084902124333834	0.006131675220402644	0.0038823081133829776	0.004449529146995558	0.0428087249815292	0.043086435029843884	0.02552704358740796	0.03139503601646566	0.007779801847095959	0.011898837159202166	0.002185846474183401	0.0051312425710495	0.030201762640960365	0.0031433968268963354	0.004833357062892943	0.007768400510514209	0.03765456467230978	0.023114257152096994	0.005046800687873634	0.021429434790617395	0.016052346592343433	0.00849862176486027	0.015092499764466175	0.015733358296054115	0.008061931534103678	0.018252380890965154	0.00790491030811205	0.0088361803884269	0.024034183529932283	0.02669274544192918	0.014391264011825729	0.02139001687408045	0.01916759148449141	0.0385055423676751	0.008493407418585319	0.03137767106506933	0.010583142874220346	0.01708284479541081	0.02930647764808434	0.019490348217256558	0.021602609504021642	0.005661985081938076	0.003551014928148554	0.006904646133857999	2.71888526696198	0.18386145659445619	1.515685315975748
14	8.542102790227823	2.0719895475740415	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.6356842881270464	0.023561708288026395	0.2982589213200382	0.1914409902937615	0.2832096910555063	0.1552768245493315	0.04825186449333613	0.12045540267890409	0.11241006813758221	0.08921481320983674	0.18791445228078626	0.38317382064585814	0.10683144304703261	0.053067504806930316	0.4565822387089645	0.005756930547872812	0.27775298369484136	0.19507832105170606	0.011762021189685067	0.01333358837819636	0.0054560556487127845	0.003990260334918558	0.007282750770659557	0.0391945833238451	0.04246669864100019	0.004291302305549465	0.012348880385503561	0.018912151703526586	0.03566016667744991	0.013987434299560297	0.0066592385067153394	0.004200933226604638	0.009328934911304904	0.021149228286155307	0.01683703796732455	0.017028094336090614	0.010301011211593785	0.007458037199819403	0.012873954190127272	0.023409059360270726	0.02315607648503354	0.005209039897417524	0.028967960295555886	0.008152950864640253	0.036360936132604396	0.013011242078488142	4.541109352132681E-4	0.004160599520095743	0.020115701498505938	0.04647962293219242	0.008827185178229436	0.023827824888353312	0.030006391069039653	0.008005894922019747	0.007271071044624465	0.0034250582161167798	0.011185187868056046	0.04653646652095234	0.014424942427584625	0.01141090230993747	0.029769478365707775	0.01739331371471007	0.006676595085486092	0.004313299429004252	0.005143883084322338	0.003696700813536298	0.013078071480781661	0.0206349505769874	0.008760117929977733	0.01589541550870674	0.004536344503157304	0.03340588890148692	0.03505931934138727	0.02123271951975387	0.008741094339495067	0.012409975412120139	0.032729841773187114	0.02882773445421837	0.006474671861570338	0.01406201715481365	0.7006661053689283	0.31578321520542163	3.0988143341953363
15	12.962297910369848	6.765992014534853	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.3076588523003775	0.3202996480522386	0.3289568097100743	0.21040316771805742	0.0020509215312676347	0.09739653041828117	0.04089292257008092	0.011076084835155084	0.30886641259486713	0.0480177248093848	0.07783071904494587	0.5120479427467437	0.04216111596890336	0.020050358398127653	0.32356233009300656	0.056371435919879115	0.03612629110799728	0.2557107166024814	0.30817886787850807	0.00742391775298739	0.014728596903755291	0.016477489546903888	0.012361211878476577	0.02836555376257007	0.012582710331799205	0.022444483815672087	0.008662105501144098	0.017676397060222636	0.019774727613860777	0.01104665077300504	0.022858443429769955	0.006482888151130111	0.03359435254591658	0.014133921830754894	6.473897794509683E-4	0.025989736000779834	0.005857212109944522	0.03185903109243187	0.013783222243922642	0.043348420930336584	0.03715229059736453	0.013577581554022706	0.019433277042889142	0.03595854932297929	0.005891135880731337	0.003957703529966391	0.007485151233444	0.011564363059042952	0.006242741112926548	0.031118804583691782	0.0034963904692669957	0.018978261647164762	0.019717895676258448	0.03562919281374718	0.01166266585931046	0.014637419883313933	0.015337777189141966	0.025372579930711445	0.007605832091183915	0.01331871997054528	0.02013887619094501	0.005361014837920257	0.012609101856342283	0.019633054952700204	0.006706973027405134	0.023960122360099284	0.006620841664988709	0.002145803924743353	0.008277327662819169	0.010879353828689682	0.016314678278931186	0.003224246140254893	0.0325535120743025	0.02274151563079347	0.009093028163311673	0.017481524431214136	0.014079180850583514	0.008039203713989976	0.00939783098990368	0.042506012917523886	3.0439909559565534	0.20646962744353034	2.4808089320945585
16	10.66765681866015	2.676821431385657	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.16605747805663829	0.03666607356144269	0.42800956255234557	0.02072598864772888	0.03539838346443898	0.3944183807664706	0.08478161100757327	0.06489301271051719	0.2900326306726735	0.47789391646409973	0.06424474283330375	0.10122896571837076	0.0017067316010352606	0.024763461098232506	0.33005667427837543	0.005252889961849865	0.15848320470266195	0.44851054701632476	0.03293322294255533	0.01135561973180814	0.0067273970783555915	0.00322690420089806	0.003142596764601717	0.020021634824877146	0.008875956195415369	0.004462736012193205	0.012836656631986057	0.008324915374692357	0.01266368056244624	0.005794957089194773	0.006280514115627683	0.00858220633529721	0.009992424947854678	0.036108013074946675	0.02176151046279054	0.025607074894648956	0.014811981214650369	0.023011220640197467	0.022131240132946366	0.024567595097811444	0.013650219096030966	0.016779450525541348	0.007474905739179147	0.011521189172859025	0.019465287069354395	0.01197611607816491	0.01580721895624198	0.01817270092870631	0.02237106005542602	0.011673946067881965	0.006527285484723811	0.027007756122220207	0.01691234974756488	0.017912056176063555	0.014954031933905801	0.00541726002823171	0.0033897581994250907	0.029520951684500557	0.04008452260412378	2.0060136885632102E-4	0.015852355587168965	0.03743578793969966	0.016270255510709493	0.010088528866522482	0.00763249330134264	0.006449379034805553	0.02302272157623313	0.015974241554460193	0.022337078626706895	0.02796447629521387	0.011892561953109866	0.024841584995668752	0.029623551310160045	0.04797936025104552	0.023646310939761155	0.021575315557107195	0.006023533247728409	0.0028990440995856816	0.005686005811877952	0.04169991111885076	0.43563579012604975	0.34858463793047045	2.6631255011562227
17	12.339087052571118	8.127389442119728	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.211921811403796	0.006562227307972952	0.33004005859745894	0.018036670332294596	0.003570553655990103	0.4497054111887553	0.19208507891752813	0.022705503589527973	0.42718475012026513	0.008942516279516801	0.08064514796427774	0.44056124317796735	0.019960838868444835	0.11617895123053834	0.13922301502234216	0.024929476485681234	0.05102423674774169	0.546249685319372	0.12239463519432463	0.006405323455209737	0.026297258351580134	0.021386872647494164	0.0064167640262821945	0.011602768263726882	0.023265161993517608	0.05165617210635897	0.048135103877602795	0.024151239841823158	0.0066966658950578075	0.020650082875012417	0.013932654538715896	0.0056205236455434794	0.003059825258981859	0.008200172787088239	0.023064543814785905	0.00865912755033078	0.020771536523006222	0.015418479689894682	0.00937474235345999	0.006409466578752967	0.03016799439489389	0.020440258994669724	0.007158224676105885	0.03645165724926497	0.015032407114781833	0.016265551110991237	0.004684094532202508	0.019914893029147954	0.0072507155528989545	0.014722516413015524	0.01530281197119088	0.01916073294735307	0.0029422817834483216	0.0088843978860177	0.02436698856891218	0.0029924914413079467	0.03705086052142542	0.014085345871128236	0.011065984921830259	0.016029514413361264	0.015497323267205553	0.019401242982991868	0.033582406399667926	0.006506329964746028	0.013271563668880047	0.027583256961181354	0.009055282864062264	0.02044038701503977	0.005633868637364429	0.018758114175234573	0.012174518937735364	0.019165377026686043	0.012695887396314878	0.008566166862811916	0.020892352606134423	0.022954318387386093	0.01909057335719126	0.006115772778375102	0.007679597430251514	0.015791449812566027	0.5349622220590491	0.26514538142415184	2.5829279616066736
18	7.348125185139141	7.886789266234981	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.19600038500372174	1.321202229545944E-4	0.40463932143794196	0.13535067367368228	0.20220636496923222	0.22252711077166482	0.0351444089245241	0.0488645299588666	0.505117648829826	0.022415118948327113	0.009243786079070861	0.35145950462164643	0.06289941156226302	0.015150902314186374	0.3977510548133055	0.008628486544416092	0.03888011450927275	0.16335622623102006	0.3762332155877993	0.024777458470592182	0.01019724199412204	0.017723188821601517	0.004235532585567531	0.0029498212792117566	0.00615101719585886	0.021144969377979966	0.019952625016550044	0.00919827944701536	0.004251513847313025	0.00953159970469257	0.027443167062917523	0.0316331454998057	0.009790569346173762	0.006561450965636887	0.00723448337366051	0.04244510390354923	0.010574623387290009	0.00810495549089044	0.019750752749283586	0.0048039775347696765	0.008510815431597605	0.00769510413961831	0.007391802863828742	0.037999441376994826	0.05078119608995395	0.029886479536564623	0.024993305552093063	0.01722007175126418	0.008691758558892225	0.011315202931709595	0.007309404558065887	0.033919048051990267	0.02218971082146096	0.0036235841659280513	0.02466385535161317	0.0033200659713310517	0.007426808627803773	0.01660371053744084	0.010839685104337365	0.037642780758393855	0.018563242914171278	0.013187209887425392	0.0058346291100952906	0.02192324157759037	0.020444005060080376	6.659658133596317E-4	0.02175784610658636	0.026349118218468526	0.01636192020522966	0.009143846939507176	0.02292043258223347	0.022681775857683634	0.01931665345502677	0.018198388955363104	0.014879008500817423	0.02169133246522255	0.019484405207968052	0.009237621087543476	0.023354952575402856	0.003525094244860095	3.155652754623203	0.5788398048894731	4.6194609081665545
19	25.063284049065672	2.279784266797483	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.6426642657377568	0.03582726634430085	0.2652524908505906	0.03596364807333255	0.09253957613520519	0.348272504156202	0.22214451444036884	0.020218194643945885	0.44508709117788015	0.06956032831872691	0.14901558829525255	0.1990537624431421	0.11706503512105232	0.08841753508722579	0.2781142135361847	0.05427199298239661	0.12910591553654635	0.4456384727270621	0.00445187013058443	0.0027235952296476473	0.002085708348178455	0.026932739397621076	0.011768158772408107	0.030544428815832	0.04188718743265321	0.020388420016771346	0.007269904091012919	0.013163572734702865	0.007443810079062771	0.03105414880449892	0.03866945852277496	0.002274895781275814	0.03231135911324672	0.006925992480322502	0.0021976238953409517	0.01222522048388012	0.004467016615248405	0.012282309908754346	0.011077292492899998	0.022336129800676462	0.04164636959815786	0.016135175910454748	0.0033458752335306136	0.007422576926100077	0.009581252034875882	0.024658996809852222	0.00940855057736454	0.004004578781924407	0.03530292568696575	0.0069463970854385555	0.007353414583487753	0.010611624287357825	0.013040856846420564	0.009347510874106497	0.011881074527167334	0.004224758859373293	0.0035047019013859696	0.05020598702045751	0.003862361108909329	0.035554834668662584	0.010830182922501812	0.040162956377834264	0.016010858665924096	0.00839544782436631	0.02490707935126578	0.029177946785093944	0.008848293644675093	0.015483371421019501	0.010616272804688232	0.013929727077775112	0.018938526794411086	0.01772052381725544	0.00579671828641416	0.013034369015052076	0.009510522329426249	0.03317988285576346	0.005605652522886039	0.008014009994281403	0.03739500018677753	0.024373861183785574	3.3565826893409687	0.12097979822721039	1.3815954398901755
